[2026-03-03 21:55:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:55:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:55:47] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:55:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:55:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 21:57:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-03-03 22:02:52] FrameRendered: from current_frame.txt | Source: renderer
