[2026-04-24 01:37:30] FrameRendered: at 2026-04-24 01:37:30 | Source: renderer
[2026-04-24 01:37:32] FrameRendered: at 2026-04-24 01:37:32 | Source: renderer
[2026-04-24 01:37:33] FrameRendered: at 2026-04-24 01:37:33 | Source: renderer
[2026-04-24 01:37:38] FrameRendered: at 2026-04-24 01:37:38 | Source: renderer
[2026-04-24 01:37:38] FrameRendered: at 2026-04-24 01:37:38 | Source: renderer
[2026-04-24 01:37:39] FrameRendered: at 2026-04-24 01:37:39 | Source: renderer
[2026-04-24 01:37:39] FrameRendered: at 2026-04-24 01:37:39 | Source: renderer
[2026-04-24 01:37:39] FrameRendered: at 2026-04-24 01:37:39 | Source: renderer
[2026-04-24 01:37:40] FrameRendered: at 2026-04-24 01:37:40 | Source: renderer
[2026-04-24 01:37:40] FrameRendered: at 2026-04-24 01:37:40 | Source: renderer
[2026-04-24 01:37:40] FrameRendered: at 2026-04-24 01:37:40 | Source: renderer
[2026-04-24 01:37:41] FrameRendered: at 2026-04-24 01:37:41 | Source: renderer
[2026-04-24 01:37:41] FrameRendered: at 2026-04-24 01:37:41 | Source: renderer
[2026-04-24 01:37:41] FrameRendered: at 2026-04-24 01:37:41 | Source: renderer
[2026-04-24 01:37:41] FrameRendered: at 2026-04-24 01:37:41 | Source: renderer
[2026-04-24 01:37:41] FrameRendered: at 2026-04-24 01:37:41 | Source: renderer
[2026-04-24 01:37:42] FrameRendered: at 2026-04-24 01:37:42 | Source: renderer
[2026-04-24 01:37:42] FrameRendered: at 2026-04-24 01:37:42 | Source: renderer
[2026-04-24 01:37:43] FrameRendered: at 2026-04-24 01:37:43 | Source: renderer
[2026-04-24 01:37:43] FrameRendered: at 2026-04-24 01:37:43 | Source: renderer
[2026-04-24 01:37:43] FrameRendered: at 2026-04-24 01:37:43 | Source: renderer
[2026-04-24 01:37:43] FrameRendered: at 2026-04-24 01:37:43 | Source: renderer
[2026-04-24 01:37:43] FrameRendered: at 2026-04-24 01:37:43 | Source: renderer
[2026-04-24 01:37:43] FrameRendered: at 2026-04-24 01:37:43 | Source: renderer
[2026-04-24 01:37:43] FrameRendered: at 2026-04-24 01:37:43 | Source: renderer
[2026-04-24 01:37:44] FrameRendered: at 2026-04-24 01:37:44 | Source: renderer
[2026-04-24 01:37:44] FrameRendered: at 2026-04-24 01:37:44 | Source: renderer
[2026-04-24 01:37:44] FrameRendered: at 2026-04-24 01:37:44 | Source: renderer
[2026-04-24 01:37:44] FrameRendered: at 2026-04-24 01:37:44 | Source: renderer
[2026-04-24 01:37:45] FrameRendered: at 2026-04-24 01:37:45 | Source: renderer
[2026-04-24 01:37:45] FrameRendered: at 2026-04-24 01:37:45 | Source: renderer
[2026-04-24 01:37:45] FrameRendered: at 2026-04-24 01:37:45 | Source: renderer
[2026-04-24 01:37:46] FrameRendered: at 2026-04-24 01:37:46 | Source: renderer
[2026-04-24 01:37:46] FrameRendered: at 2026-04-24 01:37:46 | Source: renderer
[2026-04-24 01:37:46] FrameRendered: at 2026-04-24 01:37:46 | Source: renderer
[2026-04-24 01:37:46] FrameRendered: at 2026-04-24 01:37:46 | Source: renderer
[2026-04-24 01:37:47] FrameRendered: at 2026-04-24 01:37:47 | Source: renderer
[2026-04-24 01:37:47] FrameRendered: at 2026-04-24 01:37:47 | Source: renderer
[2026-04-24 01:37:47] FrameRendered: at 2026-04-24 01:37:47 | Source: renderer
[2026-04-24 01:37:48] FrameRendered: at 2026-04-24 01:37:48 | Source: renderer
[2026-04-24 01:37:48] FrameRendered: at 2026-04-24 01:37:48 | Source: renderer
[2026-04-24 01:37:48] FrameRendered: at 2026-04-24 01:37:48 | Source: renderer
[2026-04-24 01:37:49] FrameRendered: at 2026-04-24 01:37:49 | Source: renderer
[2026-04-24 01:37:49] FrameRendered: at 2026-04-24 01:37:49 | Source: renderer
[2026-04-24 01:37:49] FrameRendered: at 2026-04-24 01:37:49 | Source: renderer
[2026-04-24 01:37:49] FrameRendered: at 2026-04-24 01:37:49 | Source: renderer
[2026-04-24 01:37:50] FrameRendered: at 2026-04-24 01:37:50 | Source: renderer
[2026-04-24 01:37:50] FrameRendered: at 2026-04-24 01:37:50 | Source: renderer
[2026-04-24 01:37:50] FrameRendered: at 2026-04-24 01:37:50 | Source: renderer
[2026-04-24 01:37:50] FrameRendered: at 2026-04-24 01:37:50 | Source: renderer
[2026-04-24 01:37:51] FrameRendered: at 2026-04-24 01:37:51 | Source: renderer
[2026-04-24 01:37:51] FrameRendered: at 2026-04-24 01:37:51 | Source: renderer
[2026-04-24 01:37:51] FrameRendered: at 2026-04-24 01:37:51 | Source: renderer
[2026-04-24 01:37:51] FrameRendered: at 2026-04-24 01:37:51 | Source: renderer
[2026-04-24 01:37:51] FrameRendered: at 2026-04-24 01:37:51 | Source: renderer
[2026-04-24 01:37:51] FrameRendered: at 2026-04-24 01:37:51 | Source: renderer
[2026-04-24 01:38:04] FrameRendered: at 2026-04-24 01:38:04 | Source: renderer
[2026-04-24 01:38:04] FrameRendered: at 2026-04-24 01:38:04 | Source: renderer
